Consumer,Hour,Mean,Std
B11000868,3,1.0,0.0
B11000868,4,1.0,0.0
B11000868,5,1.0,0.0
B11000868,6,1.0,0.0
B11000868,7,1.6721311475409837,0.4694367561729952
B11000868,8,1.9672131147540983,0.788591047265947
B11000868,9,4.426229508196721,2.639293350491555
B11000868,10,4.39344262295082,2.536802482825931
B11000868,11,4.295081967213115,2.175453691479821
B11000868,12,3.9672131147540983,1.6090646210087716
B11000868,13,3.4098360655737703,1.4300871139386484
B11000868,14,3.442622950819672,1.4768663120728143
B11000868,15,3.6557377049180326,1.6682694076339082
B11000868,16,3.557377049180328,1.465724127688991
B11000868,17,3.7540983606557377,1.5749653933738292
B11000868,18,3.9344262295081966,1.8004448672391362
B11000868,19,3.540983606557377,1.7886139930473253
B11000868,20,3.262295081967213,1.8367972780890884
B11000868,21,2.540983606557377,1.6750216097632524
B11000868,22,1.9180327868852458,1.4291471946034995
B11000868,23,1.5081967213114753,0.9855172698484681
B11000868,24,1.0655737704918034,0.3066932284240935
B11000869,1,1.0,0.0
B11000869,2,1.0,0.0
B11000869,3,1.0,0.0
B11000869,4,1.0,0.0
B11000869,5,1.0,0.0
B11000869,6,1.0,0.0
B11000869,7,1.0,0.0
B11000869,8,2.4098360655737703,0.5544765418127136
B11000869,9,4.163934426229508,2.355184917517111
B11000869,10,4.672131147540983,2.690123474985707
B11000869,11,4.819672131147541,2.7431476279805755
B11000869,12,4.262295081967213,2.2536065037140736
B11000869,13,4.655737704918033,2.6232581787130482
B11000869,14,3.6065573770491803,1.7488046364714211
B11000869,15,3.6557377049180326,1.827703440284424
B11000869,16,3.737704918032787,1.9068611178485702
B11000869,17,3.8852459016393444,1.8912946442412568
B11000869,18,3.918032786885246,1.9358150057869523
B11000869,19,3.80327868852459,2.0148601394015166
B11000869,20,3.5737704918032787,1.9116469287273923
B11000869,21,2.8524590163934427,1.791016430655431
B11000869,22,1.8032786885245902,1.290820962952756
B11000869,23,1.2295081967213115,0.8757842878159396
B11000869,24,1.0327868852459017,0.17807836870820026
B11000870,1,1.0,0.0
B11000870,2,1.0,0.0
B11000870,3,1.0,0.0
B11000870,4,1.0,0.0
B11000870,5,1.0,0.0
B11000870,6,1.0,0.0
B11000870,7,1.7540983606557377,0.5010067799979057
B11000870,8,2.7868852459016393,1.7378595662703584
B11000870,9,4.0,2.119387477241603
B11000870,10,2.9672131147540983,1.4482008410070673
B11000870,11,3.3934426229508197,1.6324444963284725
B11000870,12,3.0491803278688523,1.5725746823016982
B11000870,13,2.80327868852459,1.1709555035035129
B11000870,14,3.0655737704918034,1.8275563946717088
B11000870,15,2.639344262295082,1.086923570770543
B11000870,16,2.6721311475409837,1.0669600062474085
B11000870,17,2.7049180327868854,1.1782769066273053
B11000870,18,2.7049180327868854,1.0916112665302617
B11000870,19,2.6721311475409837,1.224360809825432
B11000870,20,2.4098360655737703,1.1070126567956808
B11000870,21,1.819672131147541,0.9145131594086133
B11000870,22,1.1967213114754098,0.5956033483470475
B11000870,23,1.0327868852459017,0.17807836870820026
B11000870,24,1.0,0.0
B11000871,1,95.42622950819673,19.21360431312731
B11000871,2,96.95081967213115,21.70474468753522
B11000871,3,99.06557377049181,19.8179160973418
B11000871,4,98.65573770491804,18.68451208003319
B11000871,5,97.31147540983606,17.000039521271862
B11000871,6,97.54098360655738,17.263221372248932
B11000871,7,108.27868852459017,18.706649249635397
B11000871,8,147.75409836065575,33.232739011701
B11000871,9,255.18032786885246,69.50610497935197
B11000871,10,276.72131147540983,74.33996589606141
B11000871,11,286.73770491803276,79.29751027438506
B11000871,12,280.9016393442623,78.65982058434744
B11000871,13,260.42622950819674,80.777869680041
B11000871,14,247.9344262295082,84.5962191249973
B11000871,15,245.9344262295082,87.08293933389848
B11000871,16,241.672131147541,91.18162766329115
B11000871,17,201.70491803278688,77.98514870432642
B11000871,18,172.49180327868854,64.03933805138574
B11000871,19,148.63934426229508,36.23558290441134
B11000871,20,131.2622950819672,28.189000086561066
B11000871,21,122.1311475409836,26.649808789543226
B11000871,22,112.47540983606558,23.489520898586868
B11000871,23,105.24590163934427,22.60614724006516
B11000871,24,98.75409836065573,20.56947901163268
B11000876,1,1.0,0.0
B11000876,2,1.0,0.0
B11000876,3,1.0,0.0
B11000876,4,1.0,0.0
B11000876,5,1.1967213114754098,0.3975198574748243
B11000876,6,1.0,0.0
B11000876,7,1.0327868852459017,0.2539661210627815
B11000876,8,1.5081967213114753,0.7601326635652216
B11000876,9,4.032786885245901,2.353701048713122
B11000876,10,3.7868852459016393,1.9342872970392053
B11000876,11,3.5901639344262297,1.7590706299981886
B11000876,12,3.3442622950819674,1.587711477088951
B11000876,13,2.901639344262295,1.3145455866707838
B11000876,14,2.9508196721311477,1.419145777562567
B11000876,15,2.918032786885246,1.4176300005985876
B11000876,16,2.918032786885246,1.4743165348142373
B11000876,17,2.9672131147540983,1.6393442622950818
B11000876,18,2.80327868852459,1.435152041196019
B11000876,19,2.6885245901639343,1.4204707555694733
B11000876,20,2.2950819672131146,1.2057820031759536
B11000876,21,1.4262295081967213,0.7565889022435623
B11000876,22,1.1475409836065573,0.5678855106783204
B11000876,23,1.0327868852459017,0.2539661210627815
B11000876,24,1.0,0.0
B11000877,1,1.0819672131147542,0.27431476279805744
B11000877,2,1.0655737704918034,0.24753555525477872
B11000877,3,1.0491803278688525,0.2162443599716872
B11000877,4,1.0491803278688525,0.2162443599716872
B11000877,5,1.1311475409836065,0.3375616439667869
B11000877,6,1.0491803278688525,0.2162443599716872
B11000877,7,1.7377049180327868,0.4398822250819258
B11000877,8,2.6065573770491803,1.571035875503074
B11000877,9,6.672131147540983,4.460101121677312
B11000877,10,6.475409836065574,4.103603204290579
B11000877,11,6.901639344262295,4.34082759365035
B11000877,12,6.950819672131147,4.174183848795766
B11000877,13,6.754098360655738,3.998588840033025
B11000877,14,6.590163934426229,4.1345289310055895
B11000877,15,6.721311475409836,4.227665121363434
B11000877,16,7.016393442622951,4.0142851609470425
B11000877,17,7.147540983606557,4.253585047523685
B11000877,18,7.0,4.184279713560206
B11000877,19,6.852459016393443,4.124441603829821
B11000877,20,6.147540983606557,3.958125345200723
B11000877,21,5.163934426229508,3.6582730310175826
B11000877,22,4.032786885245901,3.449719461698033
B11000877,23,1.9836065573770492,1.8241710740766568
B11000877,24,1.098360655737705,0.29780167417352377
B11000879,1,128.18032786885246,20.466292316977626
B11000879,2,127.39344262295081,19.894210945195937
B11000879,3,127.88524590163935,19.92946443857398
B11000879,4,132.91803278688525,22.175377781147947
B11000879,5,135.98360655737704,24.10665631720879
B11000879,6,142.72131147540983,30.974410986892877
B11000879,7,145.88524590163934,31.93081576520299
B11000879,8,163.27868852459017,41.36448589505253
B11000879,9,182.21311475409837,52.028401686978484
B11000879,10,209.672131147541,68.46890434840714
B11000879,11,220.0983606557377,75.96455275983054
B11000879,12,223.1639344262295,78.59194893231307
B11000879,13,209.52459016393442,69.39825824747228
B11000879,14,222.8360655737705,78.59549487107061
B11000879,15,226.0327868852459,81.37707560005383
B11000879,16,224.1639344262295,80.17075635594456
B11000879,17,219.19672131147541,77.39568753016279
B11000879,18,208.327868852459,71.60793099024794
B11000879,19,194.5737704918033,61.425006659832285
B11000879,20,173.68852459016392,45.04225374482642
B11000879,21,158.13114754098362,36.87172065321947
B11000879,22,141.59016393442624,26.424887083016547
B11000879,23,134.55737704918033,23.47270796797074
B11000879,24,130.01639344262296,21.158644943502473
B11000880,1,35.75409836065574,4.76206229503569
B11000880,2,34.85245901639344,4.647707228067248
B11000880,3,35.77049180327869,5.418224991010571
B11000880,4,35.83606557377049,5.575650599011514
B11000880,5,45.049180327868854,4.819449085950803
B11000880,6,58.08196721311475,5.307881803961601
B11000880,7,71.72131147540983,6.890552209760991
B11000880,8,74.04918032786885,7.854050285395087
B11000880,9,78.11475409836065,7.3798537473973695
B11000880,10,84.39344262295081,8.555084172439658
B11000880,11,82.55737704918033,8.851274966351742
B11000880,12,85.19672131147541,8.64001303909753
B11000880,13,76.8688524590164,5.351498671158574
B11000880,14,83.0327868852459,6.0651306882916804
B11000880,15,82.27868852459017,7.3286573089593565
B11000880,16,74.39344262295081,7.437782783767697
B11000880,17,73.27868852459017,7.620359157537676
B11000880,18,85.19672131147541,7.718021644350356
B11000880,19,78.22950819672131,5.080962354382693
B11000880,20,72.0327868852459,5.194471251006489
B11000880,21,54.49180327868852,6.0642001102943635
B11000880,22,38.557377049180324,3.948540258033255
B11000880,23,36.295081967213115,4.154177286504225
B11000880,24,35.24590163934426,4.661160545365225
B11000881,1,23.704918032786885,1.9020632653548941
B11000881,2,24.18032786885246,1.6743797160398304
B11000881,3,28.295081967213115,1.602705318373802
B11000881,4,25.639344262295083,2.9198741657438854
B11000881,5,23.37704918032787,2.355070806956346
B11000881,6,23.016393442622952,1.6839824312650833
B11000881,7,33.91803278688525,5.831781444687134
B11000881,8,52.950819672131146,18.39228832472841
B11000881,9,76.67213114754098,30.172032056343667
B11000881,10,84.75409836065573,31.594591640158256
B11000881,11,88.77049180327869,33.82132097090748
B11000881,12,87.90163934426229,33.02691645351265
B11000881,13,86.40983606557377,32.32335452136905
B11000881,14,86.11475409836065,32.49115812166555
B11000881,15,84.75409836065573,31.81846857125329
B11000881,16,82.49180327868852,30.701963920105577
B11000881,17,82.18032786885246,29.98880020269934
B11000881,18,80.44262295081967,28.22946059667356
B11000881,19,73.73770491803279,23.935638864407878
B11000881,20,60.50819672131148,18.19351618501535
B11000881,21,44.85245901639344,10.295369109496724
B11000881,22,30.60655737704918,4.764206326224654
B11000881,23,26.42622950819672,2.955733613373781
B11000881,24,24.557377049180328,2.123441300388257
B11000882,1,7.311475409836065,0.6151364930915972
B11000882,2,7.229508196721311,0.6374499047614289
B11000882,3,7.213114754098361,0.5158076302476156
B11000882,4,7.295081967213115,0.636183865964992
B11000882,5,7.098360655737705,0.5026134333362587
B11000882,6,6.426229508196721,0.711936090183884
B11000882,7,7.278688524590164,1.5055215047762436
B11000882,8,14.60655737704918,5.978866301123306
B11000882,9,20.83606557377049,5.569767125451984
B11000882,10,26.42622950819672,8.233197527151676
B11000882,11,27.081967213114755,9.213843970907936
B11000882,12,27.278688524590162,9.909642840731038
B11000882,13,23.60655737704918,7.971832972110772
B11000882,14,21.639344262295083,6.445312916096588
B11000882,15,27.278688524590162,10.999450280661918
B11000882,16,27.442622950819672,11.219895371014937
B11000882,17,23.229508196721312,11.261996798493467
B11000882,18,20.868852459016395,13.205159709198703
B11000882,19,13.491803278688524,5.713438144997332
B11000882,20,16.62295081967213,5.492659585797226
B11000882,21,19.147540983606557,6.206385039998227
B11000882,22,16.9672131147541,6.4755965941111615
B11000882,23,9.901639344262295,3.0872817798121743
B11000882,24,7.147540983606557,0.5068729453685346
B11000883,1,9.836065573770492,0.7720597927420734
B11000883,2,9.78688524590164,0.6802784892211943
B11000883,3,9.852459016393443,0.6974441765961522
B11000883,4,9.967213114754099,0.6767136865754194
B11000883,5,9.459016393442623,0.8011010965816796
B11000883,6,9.032786885245901,0.922704739637396
B11000883,7,7.0,1.3789993996598748
B11000883,8,5.508196721311475,3.0868465038530677
B11000883,9,11.852459016393443,7.593863064891305
B11000883,10,11.229508196721312,8.526513023991312
B11000883,11,9.442622950819672,8.660300585711969
B11000883,12,10.459016393442623,8.609133104036081
B11000883,13,9.819672131147541,8.597575328652042
B11000883,14,9.360655737704919,8.250251435582792
B11000883,15,11.98360655737705,9.336148332222903
B11000883,16,12.065573770491802,7.578807494021944
B11000883,17,13.655737704918034,5.972300119559175
B11000883,18,14.59016393442623,4.138492040172135
B11000883,19,16.557377049180328,5.2527107448734816
B11000883,20,17.81967213114754,5.4034239197416705
B11000883,21,15.475409836065573,4.894314390864626
B11000883,22,10.540983606557377,1.499440010134967
B11000883,23,9.918032786885245,0.7081511825067272
B11000883,24,9.704918032786885,0.6857869069951439
B11000884,1,23.114754098360656,23.134034512129197
B11000884,2,16.852459016393443,15.315090667376401
B11000884,3,15.311475409836065,14.221365805159133
B11000884,4,16.24590163934426,16.08344606425503
B11000884,5,17.42622950819672,17.929240716456388
B11000884,6,15.475409836065573,14.428576560192827
B11000884,7,11.98360655737705,2.4661099870349905
B11000884,8,19.278688524590162,3.3687627126971234
B11000884,9,45.704918032786885,19.55097939963839
B11000884,10,80.09836065573771,42.01588494220352
B11000884,11,78.50819672131148,32.9219757941532
B11000884,12,81.54098360655738,36.96634436113423
B11000884,13,74.37704918032787,26.3433594671214
B11000884,14,81.39344262295081,32.824560321190816
B11000884,15,79.73770491803279,31.73450397081357
B11000884,16,81.59016393442623,29.658370144788076
B11000884,17,79.44262295081967,27.301909252977786
B11000884,18,64.42622950819673,22.45685044001119
B11000884,19,63.16393442622951,21.968815698822155
B11000884,20,67.40983606557377,23.438357974979596
B11000884,21,64.01639344262296,22.105923694851114
B11000884,22,25.229508196721312,7.170964776353549
B11000884,23,46.9344262295082,37.59921033896072
B11000884,24,33.42622950819672,31.65358551487218
B11000886,1,1.0,0.0
B11000886,2,1.0,0.0
B11000886,3,1.0,0.0
B11000886,4,1.0,0.0
B11000886,5,1.0,0.0
B11000886,6,1.0,0.0
B11000886,7,1.0,0.0
B11000886,8,1.0819672131147542,0.27431476279805744
B11000886,9,16.704918032786885,6.539524879455622
B11000886,10,25.21311475409836,9.764631315340914
B11000886,11,29.081967213114755,11.250202303415591
B11000886,12,26.19672131147541,11.63913645623776
B11000886,13,18.34426229508197,10.231557171843859
B11000886,14,20.34426229508197,12.196324689479257
B11000886,15,20.065573770491802,12.923315887311832
B11000886,16,17.57377049180328,11.393784639282174
B11000886,17,7.754098360655738,6.066991416079653
B11000886,18,2.5081967213114753,1.0654476596243883
B11000886,19,2.0491803278688523,0.7980761603041366
B11000886,20,2.0,0.8097763301789159
B11000886,21,1.5573770491803278,0.6146994511230385
B11000886,22,1.278688524590164,0.5163283851811024
B11000886,23,1.1475409836065573,0.35464438775055634
B11000886,24,1.0163934426229508,0.12698306053139075
B11000890,1,4.131147540983607,2.3917577721263372
B11000890,2,3.8360655737704916,2.233723113216979
B11000890,3,3.6557377049180326,1.5137105198018104
B11000890,4,3.5901639344262297,1.297880354943573
B11000890,5,3.5901639344262297,1.13624416073203
B11000890,6,3.9508196721311477,1.1512819584314384
B11000890,7,4.918032786885246,1.6722918598434875
B11000890,8,7.950819672131147,3.1696626986510044
B11000890,9,62.032786885245905,35.26943933846503
B11000890,10,109.91803278688525,62.71619527863942
B11000890,11,113.09836065573771,64.6140381940239
B11000890,12,110.8688524590164,63.08762457164626
B11000890,13,37.442622950819676,30.120808443945364
B11000890,14,112.21311475409836,66.9036779488631
B11000890,15,119.77049180327869,68.95743363740047
B11000890,16,112.26229508196721,64.56357945044489
B11000890,17,118.37704918032787,68.18469707993742
B11000890,18,106.29508196721312,65.69510904825513
B11000890,19,86.9672131147541,58.79109088665651
B11000890,20,62.08196721311475,45.58734907987163
B11000890,21,28.80327868852459,19.40070952913342
B11000890,22,9.19672131147541,7.548357050924019
B11000890,23,5.704918032786885,3.1380492128285424
B11000890,24,4.80327868852459,2.721015192245546
B11000892,1,20.540983606557376,2.7074503794360307
B11000892,2,20.229508196721312,2.4853237584586525
B11000892,3,19.83606557377049,2.284519017920635
B11000892,4,20.0327868852459,2.261344537773165
B11000892,5,19.704918032786885,2.1603298343728383
B11000892,6,19.721311475409838,2.298475243279047
B11000892,7,20.049180327868854,2.391420659516127
B11000892,8,21.83606557377049,3.126724195131607
B11000892,9,28.737704918032787,6.657675563808034
B11000892,10,33.49180327868852,8.987464769204616
B11000892,11,33.22950819672131,8.878770854644076
B11000892,12,33.08196721311475,8.648500451783464
B11000892,13,33.83606557377049,9.176199305846518
B11000892,14,33.0,8.715917227392312
B11000892,15,32.950819672131146,8.669574137267658
B11000892,16,33.114754098360656,8.878226009213774
B11000892,17,32.91803278688525,8.884126721601982
B11000892,18,32.81967213114754,8.778715311220248
B11000892,19,31.40983606557377,8.331998459780296
B11000892,20,28.62295081967213,6.780308843553864
B11000892,21,26.557377049180328,5.561945025293877
B11000892,22,24.65573770491803,4.382847513277631
B11000892,23,22.62295081967213,3.32976607471687
B11000892,24,21.459016393442624,3.0759445863168455
B11000893,1,13.426229508196721,2.6080519480484723
B11000893,2,12.737704918032787,2.3671359144579753
B11000893,3,12.442622950819672,2.4927737540702437
B11000893,4,12.311475409836065,2.405873847629339
