Consumer,Hour,Mean,Std
B11000016,22,224.47540983606558,23.320667913088776
B11000016,23,202.29508196721312,20.252855158631405
B11000016,24,116.09836065573771,12.434769690981799
B11000017,1,100.0327868852459,13.198443359117208
B11000017,2,103.52459016393442,11.814689384232734
B11000017,3,94.63934426229508,11.987539067555728
B11000017,4,94.40983606557377,11.215134193253222
B11000017,5,98.34426229508196,11.183149893033475
B11000017,6,105.67213114754098,11.342723528728905
B11000017,7,106.11475409836065,13.184711298388672
B11000017,8,149.88524590163934,15.111914020242152
B11000017,9,182.59016393442624,16.94833034960507
B11000017,10,191.7704918032787,19.13234037140861
B11000017,11,198.0327868852459,19.79222676803089
B11000017,12,192.0655737704918,17.34730416372048
B11000017,13,197.44262295081967,21.53719618873662
B11000017,14,200.5737704918033,23.326279183497057
B11000017,15,197.40983606557376,20.614216008360447
B11000017,16,199.4262295081967,22.01549379898427
B11000017,17,201.7704918032787,21.698996476506277
B11000017,18,193.21311475409837,17.753980543433407
B11000017,19,193.27868852459017,19.26320425711585
B11000017,20,195.0,17.835358140502816
B11000017,21,182.2295081967213,16.354809122113444
B11000017,22,175.11475409836066,15.495266331642208
B11000017,23,139.327868852459,13.501507707753001
B11000017,24,97.72131147540983,11.47770468857048
B11000018,1,151.91803278688525,10.65722772264159
B11000018,2,114.31147540983606,9.783559310746025
B11000018,3,93.8360655737705,9.928377389867311
B11000018,4,93.73770491803279,10.424173251540962
B11000018,5,93.08196721311475,9.564334934131095
B11000018,6,97.73770491803279,10.327796859841023
B11000018,7,121.8688524590164,10.083774772435278
B11000018,8,163.39344262295083,12.014267474582862
B11000018,9,177.08196721311475,12.789702996248211
B11000018,10,214.49180327868854,15.640356934140678
B11000018,11,213.80327868852459,18.217957873237008
B11000018,12,213.24590163934425,19.211676777162477
B11000018,13,209.68852459016392,15.494666806793617
B11000018,14,224.01639344262296,19.411759153735215
B11000018,15,214.8360655737705,16.73537204831815
B11000018,16,213.52459016393442,18.51090359524808
B11000018,17,208.59016393442624,15.730413269820481
B11000018,18,217.672131147541,18.96727120724487
B11000018,19,214.36065573770492,17.473821168522587
B11000018,20,211.70491803278688,21.61507518862324
B11000018,21,213.44262295081967,20.817880607916464
B11000018,22,195.0655737704918,20.84136020229887
B11000018,23,179.7377049180328,19.754241434304905
B11000018,24,151.40983606557376,13.284548730486769
B11000022,1,25.639344262295083,2.0251155266243117
B11000022,2,25.770491803278688,2.1086602588922885
B11000022,3,26.21311475409836,2.360188933809895
B11000022,4,28.16393442622951,5.187100435596148
B11000022,5,35.34426229508197,11.449723789829518
B11000022,6,45.14754098360656,13.507820038251632
B11000022,7,44.81967213114754,12.340324410540308
B11000022,8,45.36065573770492,10.433971418536736
B11000022,9,49.0,8.71014733897577
B11000022,10,43.19672131147541,7.771356964587217
B11000022,11,43.85245901639344,8.160547501186773
B11000022,12,43.32786885245902,8.3859432215969
B11000022,13,48.14754098360656,8.467262575302936
B11000022,14,46.78688524590164,8.76948260370086
B11000022,15,43.442622950819676,8.969438091214585
B11000022,16,44.91803278688525,9.123769473134836
B11000022,17,44.557377049180324,8.149692407618696
B11000022,18,48.59016393442623,7.193462423572134
B11000022,19,45.81967213114754,6.84229054416066
B11000022,20,37.557377049180324,4.790701375804084
B11000022,21,34.622950819672134,3.967215372803404
B11000022,22,27.295081967213115,2.4107001907819368
B11000022,23,25.688524590163933,2.045653796113094
B11000022,24,25.491803278688526,1.9716570934087576
B11000031,1,50.31147540983606,7.446567405202116
B11000031,2,33.459016393442624,15.157587506473234
B11000031,3,18.39344262295082,18.350548301094978
B11000031,4,11.852459016393443,13.900642749616258
B11000031,5,7.590163934426229,7.296978939214794
B11000031,6,6.409836065573771,3.9974035288769127
B11000031,7,7.459016393442623,4.660378276820467
B11000031,8,15.885245901639344,8.183516686314707
B11000031,9,39.459016393442624,8.28969997545509
B11000031,10,62.721311475409834,6.52464851554213
B11000031,11,73.88524590163935,6.178183014057715
B11000031,12,78.67213114754098,7.198891839432441
B11000031,13,82.11475409836065,7.303191906410368
B11000031,14,84.77049180327869,7.519737235265053
B11000031,15,86.1311475409836,7.58831428323855
B11000031,16,86.31147540983606,7.946783381986612
B11000031,17,86.37704918032787,7.15113961646727
B11000031,18,86.57377049180327,6.616794330573889
B11000031,19,86.78688524590164,6.327492273400684
B11000031,20,86.54098360655738,6.138875495538802
B11000031,21,85.57377049180327,5.9538755344549665
B11000031,22,84.01639344262296,5.270963869093547
B11000031,23,80.75409836065573,4.73165135974365
B11000031,24,58.34426229508197,6.145147803759861
B11000033,1,41.557377049180324,12.736462866070697
B11000033,2,37.59016393442623,8.128913517357507
B11000033,3,35.73770491803279,7.20625108116618
B11000033,4,35.295081967213115,6.4996006602844
B11000033,5,34.80327868852459,5.5311833337033995
B11000033,6,36.91803278688525,6.330600503288802
B11000033,7,58.98360655737705,21.13408921093966
B11000033,8,83.29508196721312,37.06496290851828
B11000033,9,116.52459016393442,47.52073461741974
B11000033,10,122.19672131147541,46.738214083742065
B11000033,11,119.19672131147541,44.45327872127138
B11000033,12,118.78688524590164,43.45116598132451
B11000033,13,121.52459016393442,44.90939269142446
B11000033,14,122.22950819672131,44.71293378975967
B11000033,15,122.50819672131148,45.466699517639526
B11000033,16,122.22950819672131,44.97717696885201
B11000033,17,124.60655737704919,46.65093021170624
B11000033,18,123.22950819672131,48.70023731722566
B11000033,19,106.06557377049181,42.68210743487214
B11000033,20,88.72131147540983,35.05192869041635
B11000033,21,71.26229508196721,27.66700901756715
B11000033,22,64.08196721311475,22.993691223150183
B11000033,23,58.91803278688525,19.224372622591368
B11000033,24,49.0,16.31767957359951
B11000034,1,4.557377049180328,0.5008190013679069
B11000034,2,4.622950819672131,0.4886694324465674
B11000034,3,4.590163934426229,0.4958847036804648
B11000034,4,4.590163934426229,0.4958847036804648
B11000034,5,4.557377049180328,0.5008190013679069
B11000034,6,4.508196721311475,0.5040817003777638
B11000034,7,5.049180327868853,0.5605422823242008
B11000034,8,6.19672131147541,1.2222884565593553
B11000034,9,22.78688524590164,8.950074029672157
B11000034,10,38.14754098360656,17.43448313503421
B11000034,11,44.68852459016394,19.780917558433732
B11000034,12,44.36065573770492,19.313236209816697
B11000034,13,20.737704918032787,8.055850129655802
B11000034,14,43.295081967213115,18.797468147151346
B11000034,15,44.131147540983605,19.417754255522674
B11000034,16,43.42622950819672,18.74785233601744
B11000034,17,44.622950819672134,20.388856379916806
B11000034,18,40.19672131147541,19.666231355745435
B11000034,19,33.14754098360656,21.363392415979387
B11000034,20,25.81967213114754,20.845069918105583
B11000034,21,19.950819672131146,20.723920341405965
B11000034,22,14.901639344262295,18.18488833989437
B11000034,23,8.672131147540984,10.133642503192702
B11000034,24,4.885245901639344,1.5926744870995844
B11000074,1,6.573770491803279,0.9739783774711946
B11000074,2,6.442622950819672,0.8067339537487855
B11000074,3,6.491803278688525,0.8087634763363992
B11000074,4,6.409836065573771,0.8036800603127232
B11000074,5,6.491803278688525,0.8087634763363992
B11000074,6,6.409836065573771,0.8036800603127232
B11000074,7,7.426229508196721,1.0076212316382023
B11000074,8,12.885245901639344,4.385956226623555
B11000074,9,26.21311475409836,12.875189000681843
B11000074,10,26.737704918032787,13.030607096811545
B11000074,11,26.770491803278688,12.772879396887442
B11000074,12,25.65573770491803,11.52661448691916
B11000074,13,25.459016393442624,11.518931910108973
B11000074,14,25.114754098360656,11.577418193269946
B11000074,15,24.59016393442623,11.293622166486015
B11000074,16,23.770491803278688,10.84803122325729
B11000074,17,22.459016393442624,9.878552138331141
B11000074,18,20.19672131147541,8.14006484849506
B11000074,19,16.78688524590164,6.134913077619385
B11000074,20,15.01639344262295,5.264636116829249
B11000074,21,12.524590163934427,4.173753535995504
B11000074,22,9.98360655737705,3.0956518068558063
B11000074,23,8.049180327868852,2.1089193876501198
B11000074,24,6.950819672131147,1.3092775298893753
B11000076,1,2.0655737704918034,0.30923844408570295
B11000076,2,2.0655737704918034,0.30923844408570295
B11000076,3,2.0491803278688523,0.2843841010673605
B11000076,4,2.0655737704918034,0.30923844408570295
B11000076,5,2.0655737704918034,0.30923844408570295
B11000076,6,2.0491803278688523,0.2843841010673605
B11000076,7,2.0655737704918034,0.30923844408570295
B11000076,8,4.0,1.816590212458495
B11000076,9,5.147540983606557,2.4754532620227385
B11000076,10,5.229508196721311,2.14004238760942
B11000076,11,5.245901639344262,2.126466064506384
B11000076,12,5.032786885245901,2.0327912920805398
B11000076,13,4.885245901639344,1.761612525081662
B11000076,14,4.852459016393443,1.8242447348036985
B11000076,15,4.852459016393443,1.95649402055284
B11000076,16,4.786885245901639,1.8718507249810339
B11000076,17,4.786885245901639,1.6443312125639475
B11000076,18,4.852459016393443,1.8150855404431172
B11000076,19,4.704918032786885,1.8560195966555415
B11000076,20,4.344262295081967,1.7212906582139593
B11000076,21,3.5901639344262297,1.3829563644637994
B11000076,22,2.7049180327868854,0.9720127278844648
B11000076,23,2.1147540983606556,0.3696106354772864
B11000076,24,2.0491803278688523,0.2843841010673605
B11000077,1,1.0491803278688525,0.38411063979868776
B11000077,2,1.0491803278688525,0.38411063979868776
B11000077,3,1.0491803278688525,0.38411063979868776
B11000077,4,1.0491803278688525,0.38411063979868776
B11000077,5,1.0491803278688525,0.38411063979868776
B11000077,6,1.0491803278688525,0.38411063979868776
B11000077,7,1.0491803278688525,0.38411063979868776
B11000077,8,2.7540983606557377,1.4905897904847154
B11000077,9,3.5081967213114753,1.9375495763091426
B11000077,10,4.508196721311475,2.4126261681666317
B11000077,11,4.918032786885246,2.5383398903431162
B11000077,12,5.131147540983607,2.585055833285267
B11000077,13,4.540983606557377,2.1569559606986517
B11000077,14,4.360655737704918,1.7323662707911582
B11000077,15,4.508196721311475,1.8940516608553923
B11000077,16,4.475409836065574,2.005048273542304
B11000077,17,4.311475409836065,1.9709640924055192
B11000077,18,4.081967213114754,1.791601536495705
B11000077,19,3.7868852459016393,1.8807334925356531
B11000077,20,3.2950819672131146,1.8013352667311546
B11000077,21,2.098360655737705,1.3869020397128136
B11000077,22,1.2459016393442623,0.6495059072073693
B11000077,23,1.0491803278688525,0.38411063979868776
B11000077,24,1.0491803278688525,0.38411063979868776
B11000161,1,2.9836065573770494,1.3600466080088154
B11000161,2,3.0491803278688523,1.395543257518934
B11000161,3,2.901639344262295,1.2871793197114751
B11000161,4,2.918032786885246,1.3453014775780818
B11000161,5,2.901639344262295,1.3869020397128133
B11000161,6,3.1147540983606556,1.4153722791282124
B11000161,7,3.278688524590164,1.8541048832341678
B11000161,8,8.557377049180328,4.883730098206816
B11000161,9,9.688524590163935,5.43611682363602
B11000161,10,9.639344262295081,4.708265026826923
B11000161,11,10.21311475409836,5.000382499030652
B11000161,12,9.868852459016393,4.540467706584369
B11000161,13,9.918032786885245,4.51403397553014
B11000161,14,10.344262295081966,4.519901348118265
B11000161,15,10.704918032786885,4.670275731671104
B11000161,16,10.655737704918034,4.847285308643177
B11000161,17,10.21311475409836,4.8857437308232505
B11000161,18,9.819672131147541,4.624241187197858
B11000161,19,9.114754098360656,4.099180245918029
B11000161,20,8.540983606557377,4.185585464789855
B11000161,21,6.885245901639344,3.773143519912531
B11000161,22,3.9672131147540983,2.3662009855092903
B11000161,23,3.1311475409836067,1.88392683718579
B11000161,24,3.0655737704918034,1.4244162834768073
B11000162,1,1.0,0.0
B11000162,2,1.0,0.0
B11000162,3,1.0,0.0
B11000162,4,1.0,0.0
B11000162,5,1.0,0.0
B11000162,6,1.0,0.0
B11000162,7,2.737704918032787,0.6807260668889333
B11000162,8,4.065573770491803,2.1974898745236304
B11000162,9,6.786885245901639,4.355512806005589
B11000162,10,8.21311475409836,4.796230304792715
B11000162,11,8.475409836065573,4.620990360579463
B11000162,12,8.245901639344263,4.493164206899625
B11000162,13,8.21311475409836,4.404977313972459
B11000162,14,8.344262295081966,4.385146314174855
B11000162,15,8.655737704918034,4.661492056919256
B11000162,16,9.01639344262295,4.81487903371306
B11000162,17,8.918032786885245,5.139050113160385
B11000162,18,8.475409836065573,5.123822002428295
B11000162,19,7.049180327868853,4.469997127173562
B11000162,20,6.180327868852459,4.100846240803278
B11000162,21,4.377049180327869,3.2972914865903173
B11000162,22,1.7049180327868851,1.6365030022895566
B11000162,23,1.278688524590164,1.0974386473509368
B11000162,24,1.1311475409836065,0.6946320329513933
B11000163,1,1.0163934426229508,0.128036879932896
B11000163,2,1.0,0.0
B11000163,3,1.0,0.0
B11000163,4,1.0163934426229508,0.128036879932896
B11000163,5,1.0,0.0
B11000163,6,1.0,0.0
B11000163,7,1.8688524590163935,0.34036303344446667
B11000163,8,3.7540983606557377,1.1351319703734606
B11000163,9,3.622950819672131,1.6037865031047565
B11000163,10,3.7868852459016393,1.771202549101981
B11000163,11,3.8524590163934427,1.6915088488661092
B11000163,12,3.7049180327868854,1.6667759527011219
B11000163,13,3.5245901639344264,1.3857195167980325
B11000163,14,3.3114754098360657,1.372843564850676
B11000163,15,3.360655737704918,1.538752599621372
B11000163,16,3.262295081967213,1.54813478466037
B11000163,17,3.262295081967213,1.5801016775750254
B11000163,18,3.3278688524590163,1.5887239268818842
B11000163,19,3.459016393442623,1.7375631450569242
B11000163,20,2.9508196721311477,1.407435368654593
B11000163,21,2.4262295081967213,1.3473308971622702
B11000163,22,1.540983606557377,0.786845399719735
B11000163,23,1.1311475409836065,0.38623869286861007
B11000163,24,1.0491803278688525,0.21803894974650143
B11000224,1,86.55737704918033,21.976142056151055
B11000224,2,87.8688524590164,24.021847979035023
B11000224,3,87.54098360655738,25.209504669530105
B11000224,4,89.50819672131148,26.734885418880253
B11000224,5,106.06557377049181,31.690097744910275
B11000224,6,145.24590163934425,34.234804774140265
B11000224,7,166.39344262295083,34.88231581022328
B11000224,8,192.13114754098362,34.01542562320614
B11000224,9,179.01639344262296,29.479083999382052
B11000224,10,241.47540983606558,31.242922695856016
B11000224,11,256.2295081967213,31.945992676506886
B11000224,12,238.52459016393442,34.53674688278996
B11000224,13,213.11475409836066,39.265802916641405
B11000224,14,238.19672131147541,29.297792676884463
B11000224,15,251.31147540983608,26.61299243076995
B11000224,16,207.04918032786884,26.97803194546024
B11000224,17,184.75409836065575,29.47352243268802
B11000224,18,177.21311475409837,29.784288226120363
B11000224,19,174.0983606557377,27.590883106582382
B11000224,20,182.78688524590163,23.53232865237265
B11000224,21,155.24590163934425,27.66505361022875
B11000224,22,102.45901639344262,22.110008118867654
B11000224,23,95.08196721311475,20.21739769107061
B11000224,24,88.36065573770492,21.46161906511657
B11000233,1,10.62295081967213,2.3605361991592044
B11000233,2,10.59016393442623,2.1785090404550225
B11000233,3,10.21311475409836,2.1222217453913768
B11000233,4,10.114754098360656,2.176375891673569
B11000233,5,10.39344262295082,1.960260939472006
B11000233,6,11.295081967213115,1.9351508321496282
B11000233,7,16.78688524590164,3.0447482331514193
B11000233,8,13.868852459016393,2.0451194735765896
B11000233,9,13.918032786885245,2.2082804922021197
B11000233,10,22.688524590163933,5.362030037235765
B11000233,11,24.885245901639344,5.8312330332893225
B11000233,12,24.60655737704918,6.045049458095416
B11000233,13,22.950819672131146,6.458653702612738
B11000233,14,20.491803278688526,5.679269174872392
B11000233,15,22.147540983606557,7.136376451145148
B11000233,16,23.049180327868854,5.619686318375777
B11000233,17,23.0,5.600595206463923
B11000233,18,20.262295081967213,5.092156188178908
B11000233,19,16.0,3.2914029430219167
B11000233,20,12.37704918032787,2.8761312813466953
B11000233,21,12.147540983606557,2.725411684949453
B11000233,22,11.39344262295082,2.847681445928659
B11000233,23,10.475409836065573,2.4873450194739046
B11000233,24,10.426229508196721,2.2245525122553125
B11000239,1,47.459016393442624,7.992858834592713
B11000239,2,47.557377049180324,7.826290288005624
B11000239,3,47.52459016393443,7.900646719049966
B11000239,4,47.47540983606557,7.992927201338796
B11000239,5,47.295081967213115,7.840799836528333
B11000239,6,48.26229508196721,7.792949033890107
B11000239,7,52.0655737704918,9.09737847305295
B11000239,8,116.31147540983606,32.488224011994745
B11000239,9,174.9672131147541,59.65511076544203
B11000239,10,179.85245901639345,65.69546815054389
B11000239,11,184.672131147541,67.09190743834795
B11000239,12,187.81967213114754,69.96725619810105
B11000239,13,194.0655737704918,71.04901332940497
B11000239,14,198.4262295081967,79.66941257814348
B11000239,15,182.47540983606558,69.31681050495064
B11000239,16,175.86885245901638,66.93416551852427
B11000239,17,159.08196721311475,57.84672133664022
B11000239,18,133.72131147540983,41.99370236418034
B11000239,19,80.45901639344262,18.16275839044628
B11000239,20,66.8688524590164,12.953088962143438
B11000239,21,60.442622950819676,11.31153480621136
B11000239,22,48.67213114754098,8.034760547096617
B11000239,23,48.0655737704918,7.867377480158211
B11000239,24,48.01639344262295,7.851733998038668
B11000246,1,5.524590163934426,0.535616696809985
B11000246,2,5.655737704918033,0.4790701375804084
B11000246,3,5.409836065573771,0.4958847036804648
B11000246,4,5.524590163934426,0.535616696809985
B11000246,5,5.491803278688525,0.5040817003777638
B11000246,6,5.409836065573771,0.5284268848928825
B11000246,7,5.524590163934426,0.5035393853198636
B11000246,8,5.344262295081967,0.5126807291625509
B11000246,9,12.40983606557377,8.7376141846241
B11000246,10,39.85245901639344,11.049639610373076
B11000246,11,79.36065573770492,7.303042258504891
B11000246,12,78.8688524590164,6.864098410901137
B11000246,13,78.37704918032787,6.280031673025834
B11000246,14,78.73770491803279,6.935179976862562
B11000246,15,78.77049180327869,7.3015830306926155
B11000246,16,78.47540983606558,7.86470291317913
B11000246,17,77.90163934426229,6.98976613350496
B11000246,18,79.01639344262296,7.56194816891055
B11000246,19,85.40983606557377,6.100210513253696
B11000246,20,84.54098360655738,6.130725271101844
B11000246,21,79.0,3.7416573867739413
B11000246,22,20.918032786885245,10.89387455096856
B11000246,23,6.065573770491803,2.7740995683826037
B11000246,24,5.508196721311475,0.5040817003777638
B11000249,1,10.639344262295081,0.517454889668201
B11000249,2,10.737704918032787,0.5132133846092447
B11000249,3,10.80327868852459,0.40081883401970786
B11000249,4,10.754098360655737,0.4710179651534193
B11000249,5,10.639344262295081,0.48417582499356243
