Consumer,Contract,Hour,Mean,Std
Original278_B11003176,低圧,10,17.639344262295083,3.9214951434589334
Original278_B11003176,低圧,11,14.426229508196721,4.802523299858799
Original278_B11003176,低圧,12,11.459016393442623,3.7354033753773415
Original278_B11003176,低圧,13,9.180327868852459,2.595760709887146
Original278_B11003176,低圧,14,8.655737704918034,2.0715500326467295
Original278_B11003176,低圧,15,8.491803278688524,1.9886806798846886
Original278_B11003176,低圧,16,12.327868852459016,1.9138949341241007
Original278_B11003176,低圧,17,14.59016393442623,1.9783835857764704
Original278_B11003176,低圧,18,18.80327868852459,2.4348539669486327
Original278_B11003176,低圧,19,19.65573770491803,2.133920012494817
Original278_B11003176,低圧,20,20.508196721311474,2.124200530959108
Original278_B11003176,低圧,21,20.918032786885245,2.31385762606067
Original278_B11003176,低圧,22,21.508196721311474,2.4267832775208467
Original278_B11003176,低圧,23,21.262295081967213,2.4354057752201816
Original278_B11003176,低圧,24,20.78688524590164,2.1125290111373785
Original279_B11003177,低圧,1,27.16393442622951,3.0362850892564524
Original279_B11003177,低圧,2,26.278688524590162,2.8922233069183005
Original279_B11003177,低圧,3,25.327868852459016,3.1504426515702693
Original279_B11003177,低圧,4,21.9672131147541,5.2007793019916475
Original279_B11003177,低圧,5,16.9672131147541,7.397312788814984
Original279_B11003177,低圧,6,12.39344262295082,6.857516370472479
Original279_B11003177,低圧,7,7.967213114754099,4.905557948964386
Original279_B11003177,低圧,8,6.704918032786885,2.47177020454998
Original279_B11003177,低圧,9,7.737704918032787,3.3822179130397987
Original279_B11003177,低圧,10,8.39344262295082,3.35973597969621
Original279_B11003177,低圧,11,10.114754098360656,3.7639287142242606
Original279_B11003177,低圧,12,10.065573770491802,4.515433833373523
Original279_B11003177,低圧,13,8.573770491803279,3.889704849494168
Original279_B11003177,低圧,14,6.852459016393443,3.736554323910394
Original279_B11003177,低圧,15,7.655737704918033,4.401509599089092
Original279_B11003177,低圧,16,9.80327868852459,5.117695665270914
Original279_B11003177,低圧,17,21.78688524590164,3.8543769205732707
Original279_B11003177,低圧,18,25.83606557377049,3.833332359619583
Original279_B11003177,低圧,19,26.59016393442623,3.9892357178374116
Original279_B11003177,低圧,20,27.540983606557376,3.932103139299872
Original279_B11003177,低圧,21,28.459016393442624,3.9694479547293504
Original279_B11003177,低圧,22,28.75409836065574,4.0636563431928
Original279_B11003177,低圧,23,28.508196721311474,3.33202518450164
Original279_B11003177,低圧,24,28.081967213114755,2.830136890434304
Original280_B11003178,低圧,1,16.049180327868854,2.8482161774892316
Original280_B11003178,低圧,2,15.672131147540984,2.7622829206328583
Original280_B11003178,低圧,3,14.557377049180328,2.4795860982207603
Original280_B11003178,低圧,4,10.59016393442623,3.4421545348775324
Original280_B11003178,低圧,5,7.918032786885246,3.5403763899522858
Original280_B11003178,低圧,6,5.754098360655738,1.4217944988227231
Original280_B11003178,低圧,7,5.295081967213115,0.5535063283978404
Original280_B11003178,低圧,8,5.295081967213115,0.9115697557021536
Original280_B11003178,低圧,9,5.655737704918033,0.9731686609610379
Original280_B11003178,低圧,10,5.688524590163935,1.1241169008481158
Original280_B11003178,低圧,11,5.60655737704918,1.028745671458179
Original280_B11003178,低圧,12,5.852459016393443,1.5346924247171738
Original280_B11003178,低圧,13,6.344262295081967,1.4918933498299616
Original280_B11003178,低圧,14,6.60655737704918,1.7950632531399688
Original280_B11003178,低圧,15,8.327868852459016,2.386583479393042
Original280_B11003178,低圧,16,12.80327868852459,1.3283747265496981
Original280_B11003178,低圧,17,13.40983606557377,1.8499184667928585
Original280_B11003178,低圧,18,15.934426229508198,3.088152147673567
Original280_B11003178,低圧,19,16.491803278688526,3.0494447267705307
Original280_B11003178,低圧,20,17.737704918032787,3.401550462990502
Original280_B11003178,低圧,21,17.459016393442624,3.546292316836355
Original280_B11003178,低圧,22,17.59016393442623,3.568427348793486
Original280_B11003178,低圧,23,17.40983606557377,3.225802983934123
Original280_B11003178,低圧,24,16.868852459016395,3.2867114953462973
Original281_B11003185,低圧,1,17.262295081967213,4.322649609976681
Original281_B11003185,低圧,2,17.491803278688526,3.9155970204905532
Original281_B11003185,低圧,3,17.131147540983605,3.7481160725070612
Original281_B11003185,低圧,4,16.83606557377049,3.8333323596195825
Original281_B11003185,低圧,5,13.901639344262295,4.34082759365035
Original281_B11003185,低圧,6,11.360655737704919,2.947812675528766
Original281_B11003185,低圧,7,10.540983606557377,2.5387086590369052
Original281_B11003185,低圧,8,10.426229508196721,1.841765158250546
Original281_B11003185,低圧,9,10.40983606557377,2.1605786199825046
Original281_B11003185,低圧,10,10.918032786885245,2.7178528287832333
Original281_B11003185,低圧,11,11.672131147540984,2.513708718961672
Original281_B11003185,低圧,12,11.934426229508198,2.3037307764709736
Original281_B11003185,低圧,13,11.37704918032787,2.3964723693907732
Original281_B11003185,低圧,14,10.868852459016393,3.8728792603329247
Original281_B11003185,低圧,15,10.704918032786885,4.034052846744891
Original281_B11003185,低圧,16,12.278688524590164,3.2649713052788907
Original281_B11003185,低圧,17,16.78688524590164,3.412199685210338
Original281_B11003185,低圧,18,17.80327868852459,4.390077007917681
Original281_B11003185,低圧,19,17.83606557377049,4.523817943130042
Original281_B11003185,低圧,20,18.065573770491802,4.752458733650374
Original281_B11003185,低圧,21,17.75409836065574,4.385728485779862
Original281_B11003185,低圧,22,18.229508196721312,4.75426794496858
Original281_B11003185,低圧,23,17.60655737704918,4.46582171141922
Original281_B11003185,低圧,24,18.19672131147541,5.149628896803314
Original282_B11003186,低圧,1,20.360655737704917,2.936669167529134
Original282_B11003186,低圧,2,20.327868852459016,2.5653511661663675
Original282_B11003186,低圧,3,18.475409836065573,3.2218849862807466
Original282_B11003186,低圧,4,13.081967213114755,5.289318286258755
Original282_B11003186,低圧,5,9.885245901639344,5.677387879672631
Original282_B11003186,低圧,6,6.885245901639344,2.3053633877045177
Original282_B11003186,低圧,7,5.786885245901639,0.9601016697932014
Original282_B11003186,低圧,8,5.754098360655738,1.3749007440171646
Original282_B11003186,低圧,9,5.80327868852459,1.5557368411958425
Original282_B11003186,低圧,10,5.819672131147541,1.4543118108994673
Original282_B11003186,低圧,11,5.245901639344262,0.8229442883941729
Original282_B11003186,低圧,12,5.311475409836065,0.8970074767412756
Original282_B11003186,低圧,13,5.180327868852459,0.7576537710354979
Original282_B11003186,低圧,14,5.311475409836065,0.8403938110148392
Original282_B11003186,低圧,15,5.524590163934426,0.9513847953145514
Original282_B11003186,低圧,16,8.065573770491802,3.6836762306732074
Original282_B11003186,低圧,17,17.16393442622951,2.692919239131943
Original282_B11003186,低圧,18,20.442622950819672,2.5189419465253784
Original282_B11003186,低圧,19,21.295081967213115,2.73618294790917
Original282_B11003186,低圧,20,22.081967213114755,2.4780682717755695
Original282_B11003186,低圧,21,22.540983606557376,2.433197791289178
Original282_B11003186,低圧,22,22.295081967213115,2.3908586995366807
Original282_B11003186,低圧,23,21.688524590163933,2.8431164130087803
Original282_B11003186,低圧,24,21.049180327868854,2.742657736445643
Original283_B11003220,低圧,1,21.34426229508197,2.3739380431764925
Original283_B11003220,低圧,2,20.327868852459016,2.400282165622117
Original283_B11003220,低圧,3,15.524590163934427,5.104182012072284
Original283_B11003220,低圧,4,9.688524590163935,6.6023865124083265
Original283_B11003220,低圧,5,6.19672131147541,3.771418275341335
Original283_B11003220,低圧,6,3.9344262295081966,0.7654175429461477
Original283_B11003220,低圧,7,3.9836065573770494,0.7572989811443342
Original283_B11003220,低圧,8,3.901639344262295,0.8037803719430335
Original283_B11003220,低圧,9,4.721311475409836,0.6561474129898196
Original283_B11003220,低圧,10,4.311475409836065,0.559302364237114
Original283_B11003220,低圧,11,4.540983606557377,0.5887962293792778
Original283_B11003220,低圧,12,5.311475409836065,0.5291807341498024
Original283_B11003220,低圧,13,4.721311475409836,0.8708606547733394
Original283_B11003220,低圧,14,3.918032786885246,0.5520478111633685
Original283_B11003220,低圧,15,3.819672131147541,1.0481552369275922
Original283_B11003220,低圧,16,4.868852459016393,1.987464071938925
Original283_B11003220,低圧,17,14.163934426229508,3.052439647065732
Original283_B11003220,低圧,18,21.57377049180328,2.7547813360811544
Original283_B11003220,低圧,19,21.983606557377048,2.6580641500029247
Original283_B11003220,低圧,20,22.983606557377048,3.027154717101271
Original283_B11003220,低圧,21,23.295081967213115,2.9495443510019097
Original283_B11003220,低圧,22,23.18032786885246,2.8429273571577216
Original283_B11003220,低圧,23,22.9672131147541,2.7339229792043236
Original283_B11003220,低圧,24,22.360655737704917,2.5609474865807877
Original284_B11003223,低圧,1,17.950819672131146,2.933281212635415
Original284_B11003223,低圧,2,17.42622950819672,2.7488239893407447
Original284_B11003223,低圧,3,15.934426229508198,2.83345848140914
Original284_B11003223,低圧,4,12.21311475409836,4.472556587619037
Original284_B11003223,低圧,5,9.049180327868852,4.436902735638301
Original284_B11003223,低圧,6,6.245901639344262,2.6775064109146625
Original284_B11003223,低圧,7,4.918032786885246,1.334228849139397
Original284_B11003223,低圧,8,4.950819672131147,1.1512819584314384
Original284_B11003223,低圧,9,5.786885245901639,1.5482910102449303
Original284_B11003223,低圧,10,5.672131147540983,1.3993126119916919
Original284_B11003223,低圧,11,4.590163934426229,0.8754773719881109
Original284_B11003223,低圧,12,4.114754098360656,0.8702432419663605
Original284_B11003223,低圧,13,3.9508196721311477,0.6634788965523954
Original284_B11003223,低圧,14,4.213114754098361,1.3071650478196442
Original284_B11003223,低圧,15,5.918032786885246,2.3420257587530338
Original284_B11003223,低圧,16,14.114754098360656,2.817383745434864
Original284_B11003223,低圧,17,14.524590163934427,2.51947533815582
Original284_B11003223,低圧,18,16.75409836065574,3.292593465344621
Original284_B11003223,低圧,19,17.16393442622951,3.3445837196869745
Original284_B11003223,低圧,20,17.918032786885245,3.295775149337496
Original284_B11003223,低圧,21,18.360655737704917,3.52523821720474
Original284_B11003223,低圧,22,18.78688524590164,3.675861688198554
Original284_B11003223,低圧,23,18.688524590163933,3.457190101359239
Original284_B11003223,低圧,24,18.62295081967213,3.1579404703025573
Original285_B11003228,低圧,1,19.40983606557377,2.70625898207166
Original285_B11003228,低圧,2,18.081967213114755,3.1844657887282697
Original285_B11003228,低圧,3,14.573770491803279,4.52844929269461
Original285_B11003228,低圧,4,9.737704918032787,5.13714100287489
Original285_B11003228,低圧,5,6.704918032786885,3.645541909367317
Original285_B11003228,低圧,6,5.065573770491803,1.5875422024494072
Original285_B11003228,低圧,7,4.573770491803279,1.0316152604952311
Original285_B11003228,低圧,8,4.704918032786885,1.9192233939550465
Original285_B11003228,低圧,9,4.754098360655738,0.9171541462753682
Original285_B11003228,低圧,10,5.344262295081967,0.7868852459016392
Original285_B11003228,低圧,11,5.295081967213115,1.2459016393442621
Original285_B11003228,低圧,12,5.163934426229508,0.833328854238612
Original285_B11003228,低圧,13,4.295081967213115,0.7755328637714668
Original285_B11003228,低圧,14,4.60655737704918,0.9282221420912831
Original285_B11003228,低圧,15,4.950819672131147,1.5303083318183563
Original285_B11003228,低圧,16,7.229508196721311,3.350524513002091
Original285_B11003228,低圧,17,14.131147540983607,3.4330859312022093
Original285_B11003228,低圧,18,18.18032786885246,3.5506092606776956
Original285_B11003228,低圧,19,18.704918032786885,3.622987908718989
Original285_B11003228,低圧,20,19.524590163934427,3.9695833591384817
Original285_B11003228,低圧,21,20.0,3.7981876610031686
Original285_B11003228,低圧,22,20.0327868852459,3.9212210088802366
Original285_B11003228,低圧,23,19.83606557377049,3.535210837818761
Original285_B11003228,低圧,24,19.688524590163933,3.3853153646666043
Original286_B11003234,低圧,1,14.098360655737705,2.7858242917817946
Original286_B11003234,低圧,2,13.40983606557377,2.760239055816842
Original286_B11003234,低圧,3,11.459016393442623,2.683121319680625
Original286_B11003234,低圧,4,8.065573770491802,3.895642174209016
Original286_B11003234,低圧,5,6.852459016393443,2.929981063967068
Original286_B11003234,低圧,6,4.967213114754099,0.7005200203023441
Original286_B11003234,低圧,7,4.721311475409836,0.5763408469261293
Original286_B11003234,低圧,8,4.229508196721311,0.5245901639344263
Original286_B11003234,低圧,9,4.131147540983607,0.3830597195261614
Original286_B11003234,低圧,10,4.213114754098361,0.6302420585816749
Original286_B11003234,低圧,11,6.114754098360656,1.51601678973074
Original286_B11003234,低圧,12,7.508196721311475,1.9721250153209922
Original286_B11003234,低圧,13,7.639344262295082,2.361111067198535
Original286_B11003234,低圧,14,6.590163934426229,1.6730951897931898
Original286_B11003234,低圧,15,4.655737704918033,0.8662193320408463
Original286_B11003234,低圧,16,5.377049180327869,1.0583614682996048
Original286_B11003234,低圧,17,15.60655737704918,2.9602762859792033
Original286_B11003234,低圧,18,14.01639344262295,2.9055729565541184
Original286_B11003234,低圧,19,14.262295081967213,3.0830134254944612
Original286_B11003234,低圧,20,14.475409836065573,3.2371134550026177
Original286_B11003234,低圧,21,14.754098360655737,3.165675219741052
Original286_B11003234,低圧,22,14.80327868852459,3.1561528362250453
Original286_B11003234,低圧,23,15.065573770491802,2.963542698616831
Original286_B11003234,低圧,24,14.655737704918034,3.072272859198093
Original287_B11003240,低圧,1,15.278688524590164,3.16295746404793
Original287_B11003240,低圧,2,11.344262295081966,3.348037085314903
Original287_B11003240,低圧,3,9.295081967213115,3.4609970244305965
Original287_B11003240,低圧,4,6.885245901639344,2.3891720265228433
Original287_B11003240,低圧,5,5.524590163934426,1.4212273312585733
Original287_B11003240,低圧,6,4.967213114754099,1.1303156836680788
Original287_B11003240,低圧,7,4.901639344262295,1.0512275109430425
Original287_B11003240,低圧,8,4.672131147540983,0.670730247392747
Original287_B11003240,低圧,9,4.983606557377049,0.6138244336671822
Original287_B11003240,低圧,10,7.737704918032787,1.4360880303656247
Original287_B11003240,低圧,11,12.491803278688524,2.3721260493674468
Original287_B11003240,低圧,12,13.147540983606557,3.705715857808333
Original287_B11003240,低圧,13,14.491803278688524,3.8861795931419825
Original287_B11003240,低圧,14,14.426229508196721,3.72611086480719
Original287_B11003240,低圧,15,13.245901639344263,3.4577342041271413
Original287_B11003240,低圧,16,13.229508196721312,3.074983367263831
Original287_B11003240,低圧,17,13.163934426229508,3.0254674635086163
Original287_B11003240,低圧,18,17.688524590163933,3.931966444191479
Original287_B11003240,低圧,19,19.24590163934426,3.4529898553492524
Original287_B11003240,低圧,20,19.60655737704918,3.4983775561531947
Original287_B11003240,低圧,21,19.18032786885246,3.3559743483716087
Original287_B11003240,低圧,22,18.40983606557377,2.882263734535857
Original287_B11003240,低圧,23,17.59016393442623,2.4719876463981727
Original287_B11003240,低圧,24,16.34426229508197,2.591823498225793
Original288_B11003243,低圧,1,18.672131147540984,3.2020552389507784
Original288_B11003243,低圧,2,18.049180327868854,3.3310571822003325
Original288_B11003243,低圧,3,16.18032786885246,3.559831441585685
Original288_B11003243,低圧,4,10.311475409836065,5.418671374286327
Original288_B11003243,低圧,5,7.344262295081967,5.28804790875609
Original288_B11003243,低圧,6,4.688524590163935,2.4262295081967213
Original288_B11003243,低圧,7,4.081967213114754,0.416664427119306
Original288_B11003243,低圧,8,4.770491803278689,0.7551667413954768
Original288_B11003243,低圧,9,4.819672131147541,0.8199999344524459
Original288_B11003243,低圧,10,3.9836065573770494,0.7353331636723215
Original288_B11003243,低圧,11,3.6885245901639343,0.8206551482481198
Original288_B11003243,低圧,12,3.4918032786885247,0.6433251432901175
Original288_B11003243,低圧,13,3.5245901639344264,0.692028554728047
Original288_B11003243,低圧,14,3.540983606557377,1.139078869904276
Original288_B11003243,低圧,15,4.229508196721311,1.030572698065686
Original288_B11003243,低圧,16,13.442622950819672,3.5368068870373137
Original288_B11003243,低圧,17,17.37704918032787,4.357634846633858
Original288_B11003243,低圧,18,18.311475409836067,4.014485997380713
Original288_B11003243,低圧,19,18.639344262295083,3.991929509567062
Original288_B11003243,低圧,20,18.83606557377049,4.008925811191136
Original288_B11003243,低圧,21,19.278688524590162,3.617494593291228
Original288_B11003243,低圧,22,19.508196721311474,3.4623168156297495
Original288_B11003243,低圧,23,19.721311475409838,3.412278444334752
Original288_B11003243,低圧,24,19.19672131147541,3.217878703208406
Original289_B11003291,低圧,1,10.868852459016393,1.664237233207932
Original289_B11003291,低圧,2,10.80327868852459,1.7724639896099033
Original289_B11003291,低圧,3,10.934426229508198,1.9151582775751128
Original289_B11003291,低圧,4,10.032786885245901,2.2613445377731645
Original289_B11003291,低圧,5,7.409836065573771,3.5361229541541674
Original289_B11003291,低圧,6,5.491803278688525,3.7443857462924983
Original289_B11003291,低圧,7,3.737704918032787,2.8624284046842163
Original289_B11003291,低圧,8,2.9672131147540983,2.2467989113458118
Original289_B11003291,低圧,9,2.557377049180328,1.0792315141398547
Original289_B11003291,低圧,10,2.278688524590164,0.7043459363587158
Original289_B11003291,低圧,11,2.1639344262295084,0.63194541860316
Original289_B11003291,低圧,12,2.262295081967213,0.5978551648790318
Original289_B11003291,低圧,13,2.80327868852459,0.9887841868852605
Original289_B11003291,低圧,14,2.8852459016393444,1.0097615471760324
Original289_B11003291,低圧,15,2.7540983606557377,0.8618648805308141
Original289_B11003291,低圧,16,2.7540983606557377,1.2234825021013307
Original289_B11003291,低圧,17,8.967213114754099,2.048327691467184
Original289_B11003291,低圧,18,9.721311475409836,1.7660843744671906
Original289_B11003291,低圧,19,10.573770491803279,1.7030254312420396
Original289_B11003291,低圧,20,10.918032786885245,1.786057862290472
Original289_B11003291,低圧,21,11.311475409836065,1.7605977338798504
Original289_B11003291,低圧,22,11.344262295081966,1.8981029865617756
Original289_B11003291,低圧,23,11.19672131147541,1.7631907750490168
Original289_B11003291,低圧,24,11.081967213114755,1.831375743445107
Original290_B11003338,低圧,1,21.16393442622951,4.523817943130043
Original290_B11003338,低圧,2,20.672131147540984,4.299147118907824
Original290_B11003338,低圧,3,18.39344262295082,5.041723256412322
Original290_B11003338,低圧,4,11.475409836065573,6.1420521944951965
Original290_B11003338,低圧,5,9.491803278688524,5.547478974966392
Original290_B11003338,低圧,6,7.0,2.8284271247461903
Original290_B11003338,低圧,7,5.950819672131147,1.9537792675986336
Original290_B11003338,低圧,8,6.049180327868853,1.4978260695738257
Original290_B11003338,低圧,9,6.508196721311475,1.7706435879078224
Original290_B11003338,低圧,10,6.163934426229508,1.6613280078896042
Original290_B11003338,低圧,11,5.885245901639344,1.3318095745304852
Original290_B11003338,低圧,12,5.901639344262295,1.4107888507508304
Original290_B11003338,低圧,13,5.967213114754099,1.755247057616285
Original290_B11003338,低圧,14,6.377049180327869,2.7170616628167474
Original290_B11003338,低圧,15,6.852459016393443,3.463325728368523
Original290_B11003338,低圧,16,7.344262295081967,3.5982019457885768
Original290_B11003338,低圧,17,16.311475409836067,3.868921922132735
Original290_B11003338,低圧,18,21.901639344262296,5.0398572645439685
Original290_B11003338,低圧,19,22.24590163934426,5.321332686846001
Original290_B11003338,低圧,20,22.491803278688526,5.290334368619108
Original290_B11003338,低圧,21,22.885245901639344,5.21378488320959
Original290_B11003338,低圧,22,22.78688524590164,5.263903538462814
Original290_B11003338,低圧,23,22.491803278688526,4.89436930018022
Original290_B11003338,低圧,24,22.081967213114755,4.71931879624214
Original291_B11003344,低圧,1,21.770491803278688,1.7777628474394702
Original291_B11003344,低圧,2,21.540983606557376,1.615232516295554
Original291_B11003344,低圧,3,19.852459016393443,2.3317907392386292
Original291_B11003344,低圧,4,13.868852459016393,5.286777225990145
Original291_B11003344,低圧,5,10.704918032786885,5.809388281600407
Original291_B11003344,低圧,6,7.918032786885246,2.2491898867072124
Original291_B11003344,低圧,7,8.475409836065573,1.798055027304428
Original291_B11003344,低圧,8,8.557377049180328,1.8776038982750123
Original291_B11003344,低圧,9,7.60655737704918,1.204890152459866
Original291_B11003344,低圧,10,6.885245901639344,0.8702432419663605
Original291_B11003344,低圧,11,6.573770491803279,0.8581149067739278
Original291_B11003344,低圧,12,6.60655737704918,0.8153986960948123
Original291_B11003344,低圧,13,6.491803278688525,0.6924167895718976
Original291_B11003344,低圧,14,6.639344262295082,0.8876712374216973
Original291_B11003344,低圧,15,7.344262295081967,1.818711901424087
Original291_B11003344,低圧,16,9.278688524590164,2.389396985049449
Original291_B11003344,低圧,17,17.229508196721312,2.795742914978794
Original291_B11003344,低圧,18,21.40983606557377,1.5615991087357188
Original291_B11003344,低圧,19,21.737704918032787,1.4474583642389582
Original291_B11003344,低圧,20,22.60655737704918,1.6524069728989053
Original291_B11003344,低圧,21,22.37704918032787,1.9091147586029817
Original291_B11003344,低圧,22,22.39344262295082,1.9186632003079829
Original291_B11003344,低圧,23,22.524590163934427,1.8783194212986891
Original291_B11003344,低圧,24,22.049180327868854,1.8325493262271635
Original292_B11003345,低圧,1,15.147540983606557,4.423617930222121
Original292_B11003345,低圧,2,9.524590163934427,4.396744538513971
Original292_B11003345,低圧,3,5.0,2.592549223334021
Original292_B11003345,低圧,4,3.377049180327869,1.6212111888624414
Original292_B11003345,低圧,5,2.7049180327868854,1.061150972634902
Original292_B11003345,低圧,6,2.4262295081967213,0.8190161309374949
Original292_B11003345,低圧,7,2.3442622950819674,0.8662193320408463
Original292_B11003345,低圧,8,2.4098360655737703,0.8754773719881108
Original292_B11003345,低圧,9,2.442622950819672,0.8782357531789425
Original292_B11003345,低圧,10,2.3934426229508197,0.7526714939835406
Original292_B11003345,低圧,11,2.4918032786885247,1.313522991738369
Original292_B11003345,低圧,12,2.5901639344262297,1.919503429470355
Original292_B11003345,低圧,13,2.622950819672131,1.8212222019997193
Original292_B11003345,低圧,14,3.377049180327869,1.4390791047445735
Original292_B11003345,低圧,15,5.983606557377049,2.020321377443134
Original292_B11003345,低圧,16,6.672131147540983,1.7055484332642559
Original292_B11003345,低圧,17,8.180327868852459,2.4595627808270897
Original292_B11003345,低圧,18,18.57377049180328,4.812752923371856
Original292_B11003345,低圧,19,19.557377049180328,4.026651336902843
Original292_B11003345,低圧,20,19.557377049180328,3.6508458043776804
Original292_B11003345,低圧,21,19.40983606557377,3.512866510510538
Original292_B11003345,低圧,22,19.721311475409838,3.9717492018826164
Original292_B11003345,低圧,23,19.524590163934427,3.986068186337605
Original292_B11003345,低圧,24,18.639344262295083,4.133163702656705
Original293_B11003346,低圧,1,17.688524590163933,1.8335755949810408
Original293_B11003346,低圧,2,17.065573770491802,1.726066811569163
Original293_B11003346,低圧,3,15.868852459016393,2.161324804988341
Original293_B11003346,低圧,4,10.60655737704918,4.979560480060135
Original293_B11003346,低圧,5,6.508196721311475,3.8008754419521766
Original293_B11003346,低圧,6,4.426229508196721,1.1517487259180523
Original293_B11003346,低圧,7,4.147540983606557,0.8461303541353402
Original293_B11003346,低圧,8,4.950819672131147,0.6382925355387471
Original293_B11003346,低圧,9,5.163934426229508,0.5777380389083966
Original293_B11003346,低圧,10,5.016393442622951,0.49561365435511384
Original293_B11003346,低圧,11,4.081967213114754,0.5520478111633685
Original293_B11003346,低圧,12,3.7868852459016393,0.630242058581675
Original293_B11003346,低圧,13,3.80327868852459,0.6225192638048369
Original293_B11003346,低圧,14,3.8360655737704916,0.8527742166321279
Original293_B11003346,低圧,15,4.131147540983607,1.7599870513315174
Original293_B11003346,低圧,16,5.60655737704918,2.3835411631050283
Original293_B11003346,低圧,17,16.229508196721312,1.911084514202503
Original293_B11003346,低圧,18,15.245901639344263,1.1963844124930454
Original293_B11003346,低圧,19,15.78688524590164,1.2296174814819132
Original293_B11003346,低圧,20,17.62295081967213,1.5593602558156217
Original293_B11003346,低圧,21,18.80327868852459,1.7908663727245697
Original293_B11003346,低圧,22,18.40983606557377,1.6334319615844128
Original293_B11003346,低圧,23,18.114754098360656,1.526791993688531
Original293_B11003346,低圧,24,18.59016393442623,1.5510657275429336
Original294_B11003347,低圧,1,14.114754098360656,4.454131847319169
Original294_B11003347,低圧,2,8.065573770491802,3.3085525162455305
Original294_B11003347,低圧,3,7.377049180327869,2.9762113358453033
Original294_B11003347,低圧,4,7.131147540983607,2.7129042561103813
Original294_B11003347,低圧,5,6.918032786885246,2.3698591088177228
Original294_B11003347,低圧,6,6.409836065573771,1.8763152692228846
Original294_B11003347,低圧,7,6.836065573770492,1.775796545989788
Original294_B11003347,低圧,8,7.459016393442623,2.3579219142774037
Original294_B11003347,低圧,9,7.245901639344262,2.222505879355059
Original294_B11003347,低圧,10,7.950819672131147,2.5634648012317216
Original294_B11003347,低圧,11,8.40983606557377,2.853683550990032
Original294_B11003347,低圧,12,8.01639344262295,2.213903927297041
Original294_B11003347,低圧,13,7.39344262295082,2.830041930550692
Original294_B11003347,低圧,14,13.180327868852459,3.059562792731332
Original294_B11003347,低圧,15,14.475409836065573,3.4622391947799427
Original294_B11003347,低圧,16,17.688524590163933,4.621904311267173
Original294_B11003347,低圧,17,22.40983606557377,4.5713901791300655
Original294_B11003347,低圧,18,23.901639344262296,4.561797596622453
Original294_B11003347,低圧,19,25.16393442622951,4.2510570637941925
Original294_B11003347,低圧,20,26.081967213114755,4.3051440141453545
Original294_B11003347,低圧,21,25.9672131147541,4.435206440256964
Original294_B11003347,低圧,22,26.065573770491802,4.330103744863306
Original294_B11003347,低圧,23,25.80327868852459,4.3975390738388285
Original294_B11003347,低圧,24,23.16393442622951,4.105894714375436
Original295_B11003348,低圧,1,15.049180327868852,2.2574193121988695
Original295_B11003348,低圧,2,14.672131147540984,2.365886736167666
Original295_B11003348,低圧,3,14.19672131147541,2.2819295267285664
Original295_B11003348,低圧,4,12.131147540983607,3.175084404898814
Original295_B11003348,低圧,5,9.049180327868852,4.656834320170157
Original295_B11003348,低圧,6,5.377049180327869,3.4076285414155425
Original295_B11003348,低圧,7,3.2950819672131146,1.9863820171033417
Original295_B11003348,低圧,8,3.0163934426229506,1.286650286580235
Original295_B11003348,低圧,9,2.7540983606557377,1.0187703566091375
Original295_B11003348,低圧,10,2.8688524590163933,0.9662401330027132
Original295_B11003348,低圧,11,3.8852459016393444,1.0879121326581678
Original295_B11003348,低圧,12,4.508196721311475,1.3382512545546592
Original295_B11003348,低圧,13,4.442622950819672,2.1311475409836063
Original295_B11003348,低圧,14,4.147540983606557,2.0632305209904622
Original295_B11003348,低圧,15,3.540983606557377,2.131525817626112
Original295_B11003348,低圧,16,4.032786885245901,2.3327125778748536
Original295_B11003348,低圧,17,12.163934426229508,2.5296946479947975
Original295_B11003348,低圧,18,15.442622950819672,2.627250574106968
Original295_B11003348,低圧,19,15.311475409836065,2.6706724370069734
Original295_B11003348,低圧,20,15.557377049180328,2.5958642400780287
Original295_B11003348,低圧,21,15.868852459016393,2.2937935493596884
Original295_B11003348,低圧,22,15.491803278688524,2.1850681860514487
Original295_B11003348,低圧,23,15.426229508196721,2.2210543677954027
Original295_B11003348,低圧,24,15.360655737704919,2.180635994497904
Original296_B11003349,低圧,1,27.83606557377049,2.898164076116727
Original296_B11003349,低圧,2,27.491803278688526,2.877971455557828
Original296_B11003349,低圧,3,25.442622950819672,3.3852359782333816
Original296_B11003349,低圧,4,18.524590163934427,7.704813393080869
Original296_B11003349,低圧,5,12.459016393442623,9.413234092579366
Original296_B11003349,低圧,6,8.163934426229508,5.5550311795287115
Original296_B11003349,低圧,7,5.213114754098361,1.8740221852384575
Original296_B11003349,低圧,8,4.918032786885246,1.0290068738672271
Original296_B11003349,低圧,9,5.245901639344262,1.0187703566091375
Original296_B11003349,低圧,10,5.409836065573771,1.0303118926210275
Original296_B11003349,低圧,11,5.409836065573771,1.192559572424473
Original296_B11003349,低圧,12,4.80327868852459,0.785517937751537
Original296_B11003349,低圧,13,4.327868852459017,0.670730247392747
Original296_B11003349,低圧,14,4.672131147540983,1.0822155701048528
Original296_B11003349,低圧,15,7.065573770491803,4.807333375061911
Original296_B11003349,低圧,16,13.39344262295082,3.5170716606830754
Original296_B11003349,低圧,17,20.37704918032787,2.1360599121749764
Original296_B11003349,低圧,18,27.295081967213115,0.9808705115837107
Original296_B11003349,低圧,19,27.360655737704917,1.2417965156987294
