"ファイル名","所在地","業種","延床面積","建築区分","契約電力"
"G20001064.csv","関東","製造業","大規模","1棟","高圧"
"G20001085.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G20001088.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G20001092.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G20001093.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G20001098.csv","関東","製造業","大規模","1棟","高圧"
"G20001101.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G20001107.csv","関東","教育，学習支援業","大規模","1棟","高圧小口"
"G20001119.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G20001120.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G20001121.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G20001123.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"G20001135.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G20001137.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G20001138.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G20001151.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G20001158.csv","関東","製造業","大規模","1棟","高圧"
"G20001160.csv","関東","卸売業，小売業","中規模","1棟","低圧"
"G20001171.csv","関東","不動産業，物品賃貸業","大規模","1棟","高圧小口"
"G20001175.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G20001181.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"G20001182.csv","関東","不動産業，物品賃貸業","大規模","1棟","高圧小口"
"G20001183.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"G20001194.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21000885.csv","関東","製造業","大規模","1棟","高圧"
"G21000887.csv","関東","製造業","大規模","1棟","特別高圧"
"G21000890.csv","関東","不動産業，物品賃貸業","大規模","1棟","高圧"
"G21000892.csv","関東","製造業","大規模","1棟","特別高圧"
"G21000895.csv","関東","製造業","大規模","1棟","高圧"
"G21000899.csv","関東","製造業","大規模","1棟","特別高圧"
"G21000907.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21000912.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"G21000914.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21000915.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21000934.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G21000935.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G21000938.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21000941.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21000943.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21000945.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21000947.csv","関東","卸売業，小売業","大規模","1棟","高圧"
"G21000967.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21000969.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"G21000970.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"G21000975.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G21000993.csv","関東","製造業","中規模","1棟","高圧小口"
"G21001009.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001012.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G21001013.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G21001016.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001022.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001023.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001024.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001025.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G21001028.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001032.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G21001059.csv","関東","製造業","大規模","1棟","高圧"
"G21001064.csv","関東","製造業","大規模","1棟","高圧"
"G21001085.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001088.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001093.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001098.csv","関東","製造業","大規模","1棟","高圧"
"G21001101.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G21001119.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001120.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001121.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001123.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"G21001134.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G21001135.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G21001137.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001138.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G21001158.csv","関東","製造業","大規模","1棟","高圧"
"G21001160.csv","関東","卸売業，小売業","中規模","1棟","低圧"
"G21001171.csv","関東","不動産業，物品賃貸業","大規模","1棟","高圧小口"
"G21001175.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001181.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"G21001182.csv","関東","不動産業，物品賃貸業","大規模","1棟","高圧小口"
"G21001183.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"G21001198.csv","関東","製造業","大規模","1棟","特別高圧"
"G21001205.csv","関東","製造業","大規模","1棟","高圧小口"
"G21001209.csv","関東","不動産業，物品賃貸業","大規模","テナント","高圧"
"G21001219.csv","関東","卸売業，小売業","大規模","1棟","高圧"
"G21001225.csv","関東","不動産業，物品賃貸業","大規模","1棟","高圧小口"
"G21001226.csv","関東","不動産業，物品賃貸業","大規模","テナント","高圧"
"G21001232.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G21001236.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G21001249.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001265.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001288.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001289.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001290.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001291.csv","関東","製造業","大規模","1棟","高圧"
"G21001296.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G21001309.csv","関東","製造業","大規模","1棟","高圧小口"
"G21001320.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G21001321.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G22000887.csv","関東","製造業","大規模","1棟","特別高圧"
"G22001059.csv","関東","製造業","大規模","1棟","高圧"
"G22001064.csv","関東","製造業","大規模","1棟","高圧"
"G22001082.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G22001085.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G22001088.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G22001092.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G22001093.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G22001098.csv","関東","製造業","大規模","1棟","高圧"
"G22001101.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G22001107.csv","関東","教育，学習支援業","大規模","1棟","高圧小口"
"G22001118.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G22001119.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G22001120.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G22001121.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G22001123.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"G22001134.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G22001135.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G22001137.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G22001138.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G22001151.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G22001158.csv","関東","製造業","大規模","1棟","高圧"
"G22001160.csv","関東","卸売業，小売業","中規模","1棟","低圧"
"G22001171.csv","関東","不動産業，物品賃貸業","大規模","1棟","高圧小口"
"G22001175.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G22001181.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"G22001182.csv","関東","不動産業，物品賃貸業","大規模","1棟","高圧小口"
"G22001183.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"G22001198.csv","関東","製造業","大規模","1棟","特別高圧"
"G22001205.csv","関東","製造業","大規模","1棟","高圧小口"
"G22001209.csv","関東","不動産業，物品賃貸業","大規模","テナント","高圧"
"G22001219.csv","関東","卸売業，小売業","大規模","1棟","高圧"
"G22001225.csv","関東","不動産業，物品賃貸業","大規模","1棟","高圧小口"
"G22001226.csv","関東","不動産業，物品賃貸業","大規模","テナント","高圧"
"G22001232.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G22001234.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G22001235.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G22001236.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G22001242.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G22001244.csv","関東","卸売業，小売業","大規模","テナント","高圧小口"
"G22001249.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G22001250.csv","関東","卸売業，小売業","大規模","テナント","高圧小口"
"G22001265.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G22001288.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G22001289.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G22001290.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G22001291.csv","関東","製造業","大規模","1棟","高圧"
"G22001296.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G22001303.csv","関東","製造業","大規模","1棟","高圧"
"G22001309.csv","関東","製造業","大規模","1棟","高圧小口"
"G22001320.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G22001321.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G22001411.csv","関東","医療，福祉","大規模","1棟","高圧"
"G22001414.csv","関東","製造業","大規模","1棟","高圧"
"G23001198.csv","関東","製造業","大規模","1棟","特別高圧"
"G23001205.csv","関東","製造業","大規模","1棟","高圧小口"
"G23001219.csv","関東","卸売業，小売業","大規模","1棟","高圧"
"G23001225.csv","関東","不動産業，物品賃貸業","大規模","1棟","高圧小口"
"G23001226.csv","関東","不動産業，物品賃貸業","大規模","テナント","高圧"
"G23001232.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G23001234.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G23001235.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G23001236.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G23001242.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G23001244.csv","関東","卸売業，小売業","大規模","テナント","高圧小口"
"G23001249.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G23001250.csv","関東","卸売業，小売業","大規模","テナント","高圧小口"
"G23001265.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G23001275.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"G23001276.csv","関東","卸売業，小売業","大規模","テナント","高圧小口"
"G23001288.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G23001289.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G23001290.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G23001291.csv","関東","製造業","大規模","1棟","高圧"
"G23001296.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"G23001303.csv","関東","製造業","大規模","1棟","高圧"
"G23001309.csv","関東","製造業","大規模","1棟","高圧小口"
"G23001320.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G23001321.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"G23001411.csv","関東","医療，福祉","大規模","1棟","高圧"
"G23001414.csv","関東","製造業","大規模","1棟","高圧"
"O16000001.csv","関東","公務(他に分類されるものを除く)","大規模","1棟","高圧"
"O16000002.csv","関東","公務(他に分類されるものを除く)","大規模","1棟","高圧"
